user_id,event_type,event_time,platform,session_id,item_category
TL-0348,search_item,2026-01-07T22:00:00.000000,Android,356528,Battery
TL-0369,search_item,2026-02-06T09:00:00.000000,Android,421753,Phone
TL-0413,session_start,2026-02-14T12:00:00.000000,iOS,755214,
TL-0098,start_listing,2026-01-17T23:00:00.000000,Web,344304,Small Appliance
TL-0196,search_item,2026-01-24T01:00:00.000000,WEB,499039,Battery
TL-0253,start_listing,2026-02-04T11:00:00.000000,Web,392337,Small Appliance
TL-0181,session_start,2026-01-03T16:00:00.000000,Web,281511,
TL-0431,start_listing,2026-01-20T19:00:00.000000,iOS,681974,Battery
TL-0258,start_listing,2026-02-04T16:00:00.000000,iOS,536004,Small Appliance
TL-0015,complete_listing,2026-01-25T19:00:00.000000,Web,579011,
TL-0109,session_start,2026-01-16T09:00:00.000000,Web,238085,
TL-0210,start_listing,2026-02-15T19:00:00.000000,iOS,599427,Laptop
TL-0406,session_start,2026-02-08T13:00:00.000000,WEB,766516,
TL-0067,start_listing,2026-01-28T05:00:00.000000,WEB,537584,Laptop
TL-0319,session_start,2026-01-26T21:00:00.000000,Web,768738,
TL-0226,session_start,2026-01-11T04:00:00.000000,iOS,387524,
TL-0220,complete_listing,2026-01-07T17:00:00.000000,Android,597655,
TL-0194,search_item,2026-02-14T04:00:00.000000,iOS,801982,Small Appliance
TL-0302,search_item,2026-02-12T22:00:00.000000,Android,538195,Small Appliance
TL-0133,search_item,2026-01-01T13:00:00.000000,Web,196761,Phone
TL-0476,complete_listing,2026-02-01T04:00:00.000000,Web,993439,
TL-0394,start_listing,2026-02-13T17:00:00.000000,iOS,841991,Battery
TL-0231,session_start,2026-01-14T08:00:00.000000,Web,925386,
TL-0011,session_start,2026-01-02T02:00:00.000000,iOS,205552,
TL-0034,complete_listing,2026-01-16T04:00:00.000000,WEB,444281,
TL-0090,search_item,2026-01-21T18:00:00.000000,Android,507103,Battery
TL-0327,complete_listing,2026-02-13T02:00:00.000000,iOS,812468,
TL-0328,session_start,2026-01-28T05:00:00.000000,Web,774156,
TL-0376,session_start,2026-02-06T22:00:00.000000,Web,563168,
TL-0358,session_start,2026-01-14T19:00:00.000000,Web,312921,
TL-0293,complete_listing,2026-01-25T17:00:00.000000,Web,555656,
TL-0179,start_listing,2026-01-22T03:00:00.000000,WEB,861021,Phone
TL-0378,session_start,2026-02-04T08:00:00.000000,WEB,524277,
TL-0174,session_start,2026-01-05T23:00:00.000000,WEB,321016,
TL-0228,complete_listing,2026-01-18T22:00:00.000000,iOS,319749,
TL-0172,session_start,2026-01-10T19:00:00.000000,iOS,724958,
TL-0183,complete_listing,2026-01-17T06:00:00.000000,Web,529023,
TL-0015,complete_listing,2026-01-04T11:00:00.000000,Web,331905,
TL-0493,session_start,2026-01-19T22:00:00.000000,iOS,613041,
TL-0450,search_item,2026-01-31T17:00:00.000000,Android,470219,Laptop
TL-0324,complete_listing,2026-02-01T04:00:00.000000,Web,753148,
TL-0062,session_start,2026-01-16T07:00:00.000000,WEB,129908,
TL-0463,search_item,2026-01-12T04:00:00.000000,Web,708390,Laptop
TL-0451,search_item,2026-01-02T10:00:00.000000,iOS,381053,Small Appliance
TL-0425,complete_listing,2026-01-20T23:00:00.000000,Android,986630,
TL-0218,search_item,2026-02-15T01:00:00.000000,iOS,235784,Small Appliance
TL-0282,search_item,2026-01-31T21:00:00.000000,Android,810659,Battery
TL-0068,start_listing,2026-02-15T12:00:00.000000,Android,146563,Battery
TL-0003,complete_listing,2026-02-14T05:00:00.000000,iOS,505447,
TL-0343,start_listing,2026-01-31T10:00:00.000000,Web,563776,Small Appliance
TL-0473,session_start,2026-02-10T22:00:00.000000,iOS,332294,
TL-0373,start_listing,2026-02-15T13:00:00.000000,Web,625757,Small Appliance
TL-0464,search_item,2026-01-29T03:00:00.000000,WEB,391505,Battery
TL-0409,start_listing,2026-02-02T11:00:00.000000,iOS,216851,Laptop
TL-0025,complete_listing,2026-02-15T01:00:00.000000,iOS,785073,
TL-0131,search_item,2026-01-22T01:00:00.000000,Web,822646,Battery
TL-0116,complete_listing,2026-02-09T10:00:00.000000,WEB,269079,
TL-0070,session_start,2026-01-11T13:00:00.000000,WEB,244093,
TL-0329,session_start,2026-01-01T11:00:00.000000,Android,152154,
TL-0176,complete_listing,2026-02-12T09:00:00.000000,Android,391344,
TL-0157,session_start,2026-02-13T18:00:00.000000,iOS,736597,
TL-0330,start_listing,2026-02-08T18:00:00.000000,Android,616745,Small Appliance
TL-0487,session_start,2026-01-23T22:00:00.000000,Android,699576,
TL-0026,search_item,2026-02-02T07:00:00.000000,Android,188065,Small Appliance
TL-0197,search_item,2026-02-11T04:00:00.000000,WEB,904334,Battery
TL-0309,session_start,2026-01-15T13:00:00.000000,Web,748486,
TL-0423,session_start,2026-01-07T07:00:00.000000,iOS,261881,
TL-0152,session_start,2026-02-14T20:00:00.000000,Android,339588,
TL-0155,search_item,2026-01-26T12:00:00.000000,iOS,313535,Laptop
TL-0137,session_start,2026-01-11T18:00:00.000000,Android,715626,
TL-0109,session_start,2026-02-09T14:00:00.000000,iOS,602768,
TL-0201,search_item,2026-02-09T09:00:00.000000,Web,799836,Small Appliance
TL-0319,start_listing,2026-01-14T04:00:00.000000,Android,708792,Laptop
TL-0256,session_start,2026-01-15T05:00:00.000000,iOS,770657,
TL-0223,start_listing,2026-01-14T01:00:00.000000,Android,314849,Battery
TL-0352,complete_listing,2026-01-14T12:00:00.000000,iOS,904709,
TL-0077,session_start,2026-02-14T15:00:00.000000,Web,608931,
TL-0443,search_item,2026-01-12T07:00:00.000000,Android,637464,Small Appliance
TL-0031,start_listing,2026-02-02T04:00:00.000000,WEB,601322,Laptop
TL-0246,search_item,2026-01-21T07:00:00.000000,iOS,630087,Small Appliance
TL-0488,search_item,2026-01-24T18:00:00.000000,Web,489508,Battery
TL-0488,start_listing,2026-01-29T18:00:00.000000,iOS,476487,Laptop
TL-0050,start_listing,2026-01-26T03:00:00.000000,Android,214431,Small Appliance
TL-0468,session_start,2026-01-15T23:00:00.000000,iOS,105763,
TL-0011,search_item,2026-02-07T20:00:00.000000,Web,658290,Laptop
TL-0010,session_start,2026-01-23T11:00:00.000000,Android,602889,
TL-0278,session_start,2026-01-24T23:00:00.000000,iOS,599639,
TL-0154,search_item,2026-02-04T19:00:00.000000,Web,531239,Battery
TL-0418,start_listing,2026-02-12T02:00:00.000000,iOS,182163,Phone
TL-0355,search_item,2026-01-10T07:00:00.000000,iOS,991162,Phone
TL-0385,complete_listing,2026-01-06T03:00:00.000000,Android,952992,
TL-0217,search_item,2026-02-09T23:00:00.000000,Web,278391,Small Appliance
TL-0125,complete_listing,2026-01-18T01:00:00.000000,Web,628665,
TL-0118,session_start,2026-01-23T22:00:00.000000,iOS,960136,
TL-0230,session_start,2026-01-22T00:00:00.000000,Web,578901,
TL-0430,search_item,2026-01-25T18:00:00.000000,Web,335870,Phone
TL-0346,complete_listing,2026-02-13T13:00:00.000000,iOS,640565,
TL-0190,start_listing,2026-01-26T06:00:00.000000,Android,724689,Phone
TL-0076,complete_listing,2026-01-01T16:00:00.000000,WEB,779489,
TL-0088,start_listing,2026-01-11T09:00:00.000000,WEB,720485,Battery
TL-0113,session_start,2026-01-11T20:00:00.000000,Android,729571,
TL-0389,session_start,2026-01-23T02:00:00.000000,iOS,321472,
TL-0078,session_start,2026-01-31T11:00:00.000000,Android,811820,
TL-0416,start_listing,2026-01-22T01:00:00.000000,Web,953793,Phone
TL-0165,start_listing,2026-02-06T09:00:00.000000,iOS,989459,Small Appliance
TL-0440,session_start,2026-02-09T15:00:00.000000,WEB,550324,
TL-0478,session_start,2026-02-11T19:00:00.000000,WEB,172649,
TL-0459,complete_listing,2026-02-01T07:00:00.000000,iOS,907685,
TL-0265,start_listing,2026-01-02T15:00:00.000000,iOS,414726,Phone
TL-0322,search_item,2026-01-26T22:00:00.000000,iOS,343505,Phone
TL-0201,start_listing,2026-02-08T00:00:00.000000,iOS,201928,Small Appliance
TL-0385,session_start,2026-01-08T15:00:00.000000,Web,555757,
TL-0353,search_item,2026-01-10T21:00:00.000000,Web,693874,Battery
TL-0122,search_item,2026-01-12T21:00:00.000000,WEB,591854,Small Appliance
TL-0367,session_start,2026-01-18T13:00:00.000000,Android,308858,
TL-0374,session_start,2026-01-24T15:00:00.000000,Android,883347,
TL-0091,start_listing,2026-02-12T18:00:00.000000,Android,951575,Battery
TL-0401,session_start,2026-01-16T11:00:00.000000,iOS,335045,
TL-0442,start_listing,2026-01-19T20:00:00.000000,WEB,664852,Small Appliance
TL-0356,start_listing,2026-02-08T12:00:00.000000,Web,341611,Phone
TL-0273,search_item,2026-01-26T21:00:00.000000,WEB,578808,Battery
TL-0251,session_start,2026-01-29T12:00:00.000000,Web,803535,
TL-0150,session_start,2026-01-07T13:00:00.000000,WEB,254434,
TL-0087,session_start,2026-02-01T08:00:00.000000,Android,242231,
TL-0365,session_start,2026-01-24T11:00:00.000000,WEB,545753,
TL-0182,session_start,2026-01-25T22:00:00.000000,WEB,767298,
TL-0073,start_listing,2026-01-23T09:00:00.000000,Android,658142,Battery
TL-0472,search_item,2026-02-02T13:00:00.000000,Web,844198,Laptop
TL-0259,search_item,2026-01-14T22:00:00.000000,Web,120992,Small Appliance
TL-0191,start_listing,2026-01-24T06:00:00.000000,Android,853903,Small Appliance
TL-0348,search_item,2026-02-03T00:00:00.000000,iOS,233453,Phone
TL-0427,search_item,2026-02-08T14:00:00.000000,Android,679703,Laptop
TL-0134,complete_listing,2026-01-22T16:00:00.000000,iOS,229621,
TL-0392,start_listing,2026-02-05T14:00:00.000000,WEB,578858,Battery
TL-0390,search_item,2026-01-16T22:00:00.000000,Web,811793,Small Appliance
TL-0435,start_listing,2026-01-21T02:00:00.000000,Android,787018,Phone
TL-0014,search_item,2026-01-08T21:00:00.000000,Web,219635,Laptop
TL-0191,start_listing,2026-01-23T12:00:00.000000,Android,330702,Laptop
TL-0489,search_item,2026-01-05T20:00:00.000000,WEB,640277,Phone
TL-0418,session_start,2026-01-22T18:00:00.000000,Android,564251,
TL-0061,complete_listing,2026-01-26T21:00:00.000000,Android,389453,
TL-0194,start_listing,2026-01-17T15:00:00.000000,iOS,329666,Phone
TL-0383,session_start,2026-01-09T12:00:00.000000,WEB,184643,
TL-0443,search_item,2026-01-30T16:00:00.000000,iOS,635370,Small Appliance
TL-0186,session_start,2026-02-02T16:00:00.000000,WEB,631784,
TL-0439,complete_listing,2026-01-21T00:00:00.000000,iOS,229953,
TL-0097,search_item,2026-02-08T00:00:00.000000,Web,953309,Laptop
TL-0415,start_listing,2026-01-30T06:00:00.000000,iOS,833899,Small Appliance
TL-0117,search_item,2026-01-09T16:00:00.000000,Android,372175,Phone
TL-0089,search_item,2026-01-09T02:00:00.000000,WEB,145033,Small Appliance
TL-0277,session_start,2026-01-20T03:00:00.000000,Web,909896,
TL-0296,session_start,2026-02-08T19:00:00.000000,Web,587166,
TL-0366,start_listing,2026-02-11T07:00:00.000000,iOS,975949,Small Appliance
TL-0192,search_item,2026-01-03T14:00:00.000000,Android,200332,Battery
TL-0030,session_start,2026-02-12T00:00:00.000000,Android,197549,
TL-0122,session_start,2026-01-25T12:00:00.000000,iOS,722854,
TL-0168,search_item,2026-01-07T09:00:00.000000,iOS,383633,Battery
TL-0351,search_item,2026-01-28T11:00:00.000000,WEB,198047,Laptop
TL-0410,search_item,2026-01-25T21:00:00.000000,iOS,921790,Laptop
TL-0378,search_item,2026-01-27T15:00:00.000000,iOS,489112,Small Appliance
TL-0143,start_listing,2026-02-01T21:00:00.000000,Android,287250,Battery
TL-0162,complete_listing,2026-02-11T00:00:00.000000,WEB,559860,
TL-0018,search_item,2026-01-25T18:00:00.000000,WEB,705410,Battery
TL-0404,session_start,2026-01-16T00:00:00.000000,Android,670281,
TL-0258,search_item,2026-01-30T10:00:00.000000,iOS,700235,Phone
TL-0236,search_item,2026-01-04T00:00:00.000000,iOS,213256,Phone
TL-0370,session_start,2026-02-15T14:00:00.000000,Web,740394,
TL-0275,session_start,2026-02-09T04:00:00.000000,WEB,607395,
TL-0143,search_item,2026-02-07T21:00:00.000000,Android,149203,Laptop
TL-0182,start_listing,2026-02-11T00:00:00.000000,WEB,788215,Small Appliance
TL-0209,session_start,2026-01-21T00:00:00.000000,Web,791986,
TL-0110,session_start,2026-01-14T15:00:00.000000,Web,235659,
TL-0242,session_start,2026-02-06T11:00:00.000000,Web,446936,
TL-0020,session_start,2026-01-14T06:00:00.000000,Web,885652,
TL-0193,search_item,2026-01-28T03:00:00.000000,iOS,398988,Laptop
TL-0473,complete_listing,2026-01-26T16:00:00.000000,Android,651915,
TL-0436,search_item,2026-01-03T14:00:00.000000,Android,294653,Phone
TL-0126,session_start,2026-02-08T08:00:00.000000,Android,913204,
TL-0338,session_start,2026-01-15T14:00:00.000000,Android,255462,
TL-0279,start_listing,2026-02-15T21:00:00.000000,Web,888012,Battery
TL-0238,session_start,2026-02-09T14:00:00.000000,Android,436118,
TL-0257,start_listing,2026-01-14T22:00:00.000000,Web,179312,Laptop
TL-0367,session_start,2026-01-10T19:00:00.000000,Web,339201,
TL-0260,search_item,2026-01-25T15:00:00.000000,Android,973903,Laptop
TL-0299,session_start,2026-02-12T18:00:00.000000,WEB,357879,
TL-0034,search_item,2026-01-12T14:00:00.000000,Android,638976,Battery
TL-0333,search_item,2026-01-02T21:00:00.000000,Web,586071,Laptop
TL-0332,session_start,2026-02-03T20:00:00.000000,iOS,978437,
TL-0250,session_start,2026-01-09T04:00:00.000000,WEB,859545,
TL-0052,start_listing,2026-01-20T01:00:00.000000,Android,544350,Small Appliance
TL-0047,search_item,2026-01-25T20:00:00.000000,iOS,427175,Battery
TL-0315,start_listing,2026-01-12T13:00:00.000000,WEB,408126,Laptop
TL-0059,session_start,2026-02-15T01:00:00.000000,iOS,260361,
TL-0319,complete_listing,2026-01-27T03:00:00.000000,Android,641968,
TL-0286,session_start,2026-02-05T01:00:00.000000,WEB,126425,
TL-0128,search_item,2026-01-16T06:00:00.000000,Web,286454,Small Appliance
TL-0438,start_listing,2026-02-13T17:00:00.000000,iOS,637678,Laptop
TL-0218,session_start,2026-01-21T19:00:00.000000,iOS,537244,
TL-0017,search_item,2026-02-11T04:00:00.000000,iOS,851412,Laptop
TL-0326,session_start,2026-01-07T19:00:00.000000,iOS,789347,
TL-0011,session_start,2026-02-09T09:00:00.000000,Web,875582,
TL-0145,start_listing,2026-01-20T01:00:00.000000,iOS,610869,Battery
TL-0175,start_listing,2026-02-14T12:00:00.000000,Web,209829,Battery
TL-0317,start_listing,2026-02-14T22:00:00.000000,Android,284539,Phone
TL-0360,start_listing,2026-01-17T08:00:00.000000,Android,379522,Battery
TL-0023,search_item,2026-02-09T01:00:00.000000,Web,624186,Battery
TL-0021,session_start,2026-01-29T00:00:00.000000,Android,661898,
TL-0483,start_listing,2026-01-21T20:00:00.000000,Web,219686,Battery
TL-0285,session_start,2026-01-06T12:00:00.000000,Web,736968,
TL-0229,session_start,2026-02-02T23:00:00.000000,iOS,563433,
TL-0292,session_start,2026-01-11T22:00:00.000000,Android,829903,
TL-0130,search_item,2026-01-26T11:00:00.000000,iOS,162356,Laptop
TL-0198,complete_listing,2026-01-29T16:00:00.000000,Web,407611,
TL-0137,search_item,2026-02-09T06:00:00.000000,Android,327720,Small Appliance
TL-0021,search_item,2026-01-09T14:00:00.000000,Web,712927,Small Appliance
TL-0035,session_start,2026-02-01T03:00:00.000000,Web,274202,
TL-0207,session_start,2026-01-10T14:00:00.000000,Web,570729,
TL-0493,start_listing,2026-02-12T01:00:00.000000,Web,342372,Laptop
TL-0345,start_listing,2026-01-18T22:00:00.000000,iOS,386758,Phone
TL-0296,search_item,2026-01-29T11:00:00.000000,Android,713497,Battery
TL-0413,session_start,2026-01-13T06:00:00.000000,Web,642249,
TL-0012,start_listing,2026-02-03T15:00:00.000000,Android,118290,Phone
TL-0380,session_start,2026-02-03T04:00:00.000000,iOS,278613,
TL-0466,search_item,2026-01-26T23:00:00.000000,Android,489709,Phone
TL-0088,search_item,2026-02-08T01:00:00.000000,iOS,852662,Battery
TL-0148,search_item,2026-01-25T14:00:00.000000,Android,223833,Small Appliance
TL-0305,session_start,2026-01-03T09:00:00.000000,Android,256778,
TL-0435,session_start,2026-02-02T13:00:00.000000,Android,305786,
TL-0042,session_start,2026-02-01T17:00:00.000000,Web,761555,
TL-0339,session_start,2026-02-15T21:00:00.000000,Android,928393,
TL-0077,complete_listing,2026-01-05T04:00:00.000000,Web,336594,
TL-0478,search_item,2026-01-04T15:00:00.000000,Web,107436,Laptop
TL-0121,session_start,2026-02-01T12:00:00.000000,iOS,207966,
TL-0121,start_listing,2026-01-04T10:00:00.000000,WEB,471829,Phone
TL-0052,start_listing,2026-01-20T09:00:00.000000,iOS,459361,Laptop
TL-0223,session_start,2026-01-06T05:00:00.000000,Web,776615,
TL-0415,search_item,2026-02-05T15:00:00.000000,Web,872982,Phone
TL-0186,search_item,2026-02-12T14:00:00.000000,Web,705911,Battery
TL-0246,search_item,2026-02-02T14:00:00.000000,Android,377011,Battery
TL-0384,complete_listing,2026-01-23T17:00:00.000000,Android,648574,
TL-0496,search_item,2026-01-06T11:00:00.000000,Web,895485,Battery
TL-0137,search_item,2026-01-25T22:00:00.000000,Android,137659,Laptop
TL-0234,start_listing,2026-01-15T20:00:00.000000,iOS,246098,Laptop
TL-0442,search_item,2026-01-06T08:00:00.000000,Web,750328,Laptop
TL-0402,session_start,2026-01-24T03:00:00.000000,WEB,717028,
TL-0422,search_item,2026-02-14T01:00:00.000000,WEB,722758,Small Appliance
TL-0421,complete_listing,2026-02-08T11:00:00.000000,Android,787494,
TL-0416,search_item,2026-01-23T14:00:00.000000,WEB,268363,Phone
TL-0344,session_start,2026-01-18T08:00:00.000000,iOS,541725,
TL-0090,session_start,2026-02-13T22:00:00.000000,iOS,329428,
TL-0146,search_item,2026-01-06T19:00:00.000000,Web,583886,Phone
TL-0256,search_item,2026-02-15T17:00:00.000000,Android,611072,Phone
TL-0395,search_item,2026-02-08T04:00:00.000000,iOS,192167,Phone
TL-0064,start_listing,2026-01-31T07:00:00.000000,WEB,635287,Laptop
TL-0070,session_start,2026-02-11T06:00:00.000000,Web,231972,
TL-0262,session_start,2026-01-19T19:00:00.000000,Android,638049,
TL-0108,start_listing,2026-02-15T18:00:00.000000,Android,806281,Laptop
TL-0065,start_listing,2026-01-31T12:00:00.000000,WEB,258383,Laptop
TL-0175,search_item,2026-02-11T21:00:00.000000,Web,465253,Small Appliance
TL-0268,search_item,2026-02-05T05:00:00.000000,iOS,500277,Laptop
TL-0302,search_item,2026-01-04T03:00:00.000000,WEB,469031,Small Appliance
TL-0162,session_start,2026-01-13T08:00:00.000000,iOS,916186,
TL-0082,start_listing,2026-02-12T12:00:00.000000,WEB,457252,Battery
TL-0006,session_start,2026-01-24T10:00:00.000000,iOS,633488,
TL-0375,search_item,2026-02-14T23:00:00.000000,WEB,535985,Small Appliance
TL-0109,session_start,2026-01-06T16:00:00.000000,Android,318634,
TL-0031,start_listing,2026-01-11T17:00:00.000000,Web,725320,Laptop
TL-0359,start_listing,2026-01-10T11:00:00.000000,iOS,266867,Battery
TL-0078,session_start,2026-02-05T07:00:00.000000,WEB,750407,
TL-0006,session_start,2026-01-16T20:00:00.000000,iOS,378918,
TL-0427,session_start,2026-01-27T12:00:00.000000,WEB,486900,
TL-0479,session_start,2026-02-12T05:00:00.000000,WEB,495675,
TL-0495,complete_listing,2026-02-07T00:00:00.000000,Web,511572,
TL-0384,session_start,2026-02-09T10:00:00.000000,Android,782383,
TL-0374,search_item,2026-01-23T01:00:00.000000,Web,773320,Laptop
TL-0052,complete_listing,2026-01-27T14:00:00.000000,Android,619224,
TL-0216,session_start,2026-02-01T16:00:00.000000,WEB,103044,
TL-0382,session_start,2026-01-15T04:00:00.000000,Web,764481,
TL-0085,complete_listing,2026-02-12T09:00:00.000000,Android,300479,
TL-0038,search_item,2026-01-25T08:00:00.000000,Web,158851,Phone
TL-0049,search_item,2026-02-04T11:00:00.000000,iOS,241755,Small Appliance
TL-0275,search_item,2026-02-11T03:00:00.000000,Web,424245,Battery
TL-0124,search_item,2026-02-01T00:00:00.000000,iOS,422686,Laptop
TL-0051,start_listing,2026-02-15T01:00:00.000000,WEB,498551,Phone
TL-0192,session_start,2026-01-01T23:00:00.000000,Web,978012,
TL-0432,complete_listing,2026-02-10T10:00:00.000000,WEB,359802,
TL-0264,start_listing,2026-02-13T20:00:00.000000,Android,526141,Battery
TL-0214,search_item,2026-01-09T06:00:00.000000,iOS,845889,Battery
TL-0237,session_start,2026-01-28T09:00:00.000000,iOS,288502,
TL-0368,session_start,2026-02-11T07:00:00.000000,iOS,548325,
TL-0477,start_listing,2026-02-15T20:00:00.000000,Android,380364,Laptop
TL-0190,search_item,2026-01-29T05:00:00.000000,Android,518006,Small Appliance
TL-0097,start_listing,2026-01-24T09:00:00.000000,iOS,903204,Phone
